Date,Temperature_C,Humidity_Pct,Rainfall_mm,Mosquito_Density_Index,Viral_Cases
2024-01-20,24.6,61.8,0.0,8.1,11
2024-01-21,24.9,60.0,0.0,13.8,22
2024-01-22,27.4,59.3,0.0,8.8,22
2024-01-23,24.4,64.2,0.0,4.8,13
2024-01-24,24.7,58.0,0.0,1.4,13
2024-01-25,25.8,53.9,0.0,2.7,12
2024-01-26,25.9,59.6,0.0,2.6,14
2024-01-27,26.0,65.3,0.0,7.6,12
2024-01-28,25.4,54.4,0.0,6.0,15
2024-01-29,23.3,56.7,0.0,0.0,22
2024-01-30,26.7,59.5,0.0,3.3,33
2024-01-31,23.4,57.8,0.0,8.5,9
2024-02-01,25.1,54.6,0.0,6.4,8
2024-02-02,23.9,61.9,0.0,7.3,20
2024-02-03,24.8,66.1,0.0,6.5,18
2024-02-04,25.3,58.7,0.0,11.5,17
2024-02-05,25.3,54.8,0.0,5.9,25
2024-02-06,25.4,52.6,0.0,3.5,18
2024-02-07,26.9,58.9,0.0,1.3,5
2024-02-08,25.6,62.0,0.0,6.0,9
2024-02-09,24.9,59.8,0.0,0.0,16
2024-02-10,26.4,58.3,0.0,4.3,19
2024-02-11,26.7,56.3,0.0,4.2,30
2024-02-12,23.9,54.6,0.0,0.0,23
2024-02-13,26.2,61.5,0.0,1.3,16
2024-02-14,26.4,61.8,0.0,8.2,11
2024-02-15,25.3,53.3,0.0,5.9,15
2024-02-16,27.4,64.4,0.0,5.4,16
2024-02-17,25.7,60.9,0.0,6.2,14
2024-02-18,26.1,63.9,0.0,5.4,17
2024-02-19,25.8,54.4,0.0,10.0,9
2024-02-20,26.1,54.4,0.0,5.5,9
2024-02-21,24.9,58.7,0.0,0.0,20
2024-02-22,24.6,61.1,0.0,11.5,19
2024-02-23,28.3,65.7,0.0,6.5,10
2024-02-24,25.4,62.0,0.0,2.6,16
2024-02-25,25.3,58.8,0.0,0.0,23
2024-02-26,24.0,56.1,0.0,6.6,22
2024-02-27,25.8,64.1,0.0,4.5,19
2024-02-28,25.1,56.5,0.0,11.3,10
2024-02-29,28.7,65.7,0.0,3.6,12
2024-03-01,28.0,59.0,0.0,1.7,6
2024-03-02,26.0,65.7,0.0,8.6,13
2024-03-03,29.6,62.6,0.0,8.7,10
2024-03-04,28.1,59.8,0.0,5.7,7
2024-03-05,26.6,58.6,0.0,7.7,1
2024-03-06,24.1,59.3,0.0,4.8,10
2024-03-07,29.9,62.1,0.0,5.9,13
2024-03-08,25.5,60.9,0.0,9.7,7
2024-03-09,25.2,58.7,0.0,7.5,14
2024-03-10,28.5,60.4,0.0,4.3,12
2024-03-11,30.3,61.5,0.0,10.4,16
2024-03-12,29.2,54.0,0.0,0.0,9
2024-03-13,28.3,63.2,0.0,13.2,4
2024-03-14,28.4,58.4,0.0,0.0,23
2024-03-15,28.8,58.1,0.0,2.5,12
2024-03-16,28.8,56.4,0.0,4.8,9
2024-03-17,28.4,56.3,0.0,4.4,3
2024-03-18,28.2,58.0,0.0,9.0,8
2024-03-19,28.1,60.5,0.0,0.8,8
2024-03-20,27.4,70.0,0.0,6.0,19
2024-03-21,28.1,61.6,0.0,2.7,6
2024-03-22,26.5,64.3,0.0,6.2,7
2024-03-23,28.5,65.3,0.0,4.7,20
2024-03-24,27.5,64.5,0.0,5.4,9
2024-03-25,27.4,63.9,0.0,2.8,10
2024-03-26,29.0,60.1,0.0,3.0,12
2024-03-27,30.5,69.5,0.0,6.1,13
2024-03-28,29.9,70.9,0.0,8.8,12
2024-03-29,27.0,58.8,0.0,2.6,22
2024-03-30,27.7,61.2,0.0,1.5,20
2024-03-31,30.1,64.0,0.0,7.5,16
2024-04-01,27.8,61.7,0.0,4.9,19
2024-04-02,28.8,67.0,0.0,8.3,2
2024-04-03,29.8,62.8,0.0,1.4,24
2024-04-04,28.0,73.0,0.0,0.0,3
2024-04-05,29.3,69.8,0.0,2.9,7
2024-04-06,27.6,66.5,0.0,1.9,11
2024-04-07,28.6,69.5,0.0,4.7,8
2024-04-08,29.7,69.9,0.0,2.5,15
2024-04-09,27.5,64.2,0.0,8.0,3
2024-04-10,30.0,63.6,0.0,3.8,18
2024-04-11,29.5,66.9,0.0,5.6,2
2024-04-12,30.3,69.9,0.0,5.6,11
2024-04-13,30.0,67.6,0.0,5.8,13
2024-04-14,31.4,61.8,0.0,4.9,13
2024-04-15,30.0,64.7,0.0,7.0,8
2024-04-16,29.4,67.5,0.0,1.8,4
2024-04-17,30.2,67.7,0.0,10.6,10
2024-04-18,30.8,75.1,0.0,4.1,12
2024-04-19,30.2,63.6,0.0,0.0,7
2024-04-20,30.3,70.4,0.0,5.8,10
2024-04-21,29.5,74.1,0.0,1.6,20
2024-04-22,29.6,77.1,0.0,7.7,15
2024-04-23,28.8,67.9,0.0,13.8,14
2024-04-24,32.6,71.1,0.0,1.9,4
2024-04-25,29.1,71.5,0.0,6.3,2
2024-04-26,29.8,70.3,0.0,0.0,7
2024-04-27,29.8,69.3,0.0,6.8,7
2024-04-28,31.7,71.3,0.0,1.5,10
2024-04-29,30.3,61.0,0.0,2.5,7
2024-04-30,32.2,72.3,0.0,0.6,15
2024-05-01,30.0,70.5,0.0,7.9,9
2024-05-02,31.1,69.4,0.0,9.0,8
2024-05-03,29.8,77.4,0.0,5.1,13
2024-05-04,33.4,67.9,0.0,1.5,10
2024-05-05,29.5,69.0,0.0,11.4,11
2024-05-06,31.3,77.5,0.0,2.0,13
2024-05-07,31.7,67.7,0.0,0.0,5
2024-05-08,31.5,68.7,0.0,6.8,26
2024-05-09,30.8,70.2,0.0,0.6,2
2024-05-10,30.9,74.0,0.0,9.0,3
2024-05-11,31.0,72.1,0.0,3.5,12
2024-05-12,30.8,67.2,0.0,7.4,4
2024-05-13,32.1,70.2,0.0,10.6,17
2024-05-14,33.6,70.3,0.0,0.2,22
2024-05-15,30.2,72.5,0.0,2.7,10
2024-05-16,29.2,74.6,0.0,4.7,11
2024-05-17,30.7,74.9,0.0,11.2,4
2024-05-18,33.9,67.5,0.0,2.4,18
2024-05-19,29.8,77.8,0.0,2.6,11
2024-05-20,32.8,75.3,0.0,6.9,4
2024-05-21,32.8,79.6,0.0,2.7,2
2024-05-22,30.1,76.6,0.0,5.6,17
2024-05-23,31.4,79.3,0.0,0.0,13
2024-05-24,32.6,77.3,0.0,13.9,5
2024-05-25,30.2,80.6,0.0,0.0,6
2024-05-26,30.3,78.0,0.0,3.7,24
2024-05-27,29.8,76.1,0.0,4.9,11
2024-05-28,29.2,84.6,0.0,12.7,7
2024-05-29,29.6,80.0,0.0,0.0,15
2024-05-30,28.9,79.1,22.6,32.9,2
2024-05-31,30.3,72.9,0.0,21.7,14
2024-06-01,29.3,73.1,9.1,27.5,31
2024-06-02,30.4,78.9,24.3,28.5,25
2024-06-03,28.2,78.6,63.2,57.2,31
2024-06-04,30.5,76.2,93.1,43.1,19
2024-06-05,31.0,79.1,0.0,48.0,18
2024-06-06,27.6,84.4,11.0,64.2,27
2024-06-07,30.3,81.5,3.7,52.3,38
2024-06-08,31.3,75.3,0.0,35.1,14
2024-06-09,28.3,79.3,9.2,61.5,24
2024-06-10,31.6,77.2,0.0,38.8,30
2024-06-11,30.0,79.0,42.4,58.3,15
2024-06-12,28.6,79.3,111.9,74.6,29
2024-06-13,29.3,79.4,25.1,58.7,15
2024-06-14,29.9,77.1,45.8,63.1,58
2024-06-15,29.3,81.4,0.0,78.2,7
2024-06-16,29.7,80.2,0.0,61.4,20
2024-06-17,27.9,72.3,34.6,67.5,28
2024-06-18,29.1,90.1,11.0,69.0,37
2024-06-19,27.1,87.1,0.0,65.0,11
2024-06-20,28.6,82.3,30.5,69.0,52
2024-06-21,27.5,84.0,0.0,75.7,36
2024-06-22,27.6,80.2,0.9,65.8,62
2024-06-23,29.9,90.6,118.1,63.5,60
2024-06-24,29.7,91.4,49.3,71.5,114
2024-06-25,29.1,85.4,71.2,73.3,87
2024-06-26,27.0,88.6,0.0,75.4,83
2024-06-27,27.9,85.7,27.9,76.4,105
2024-06-28,29.7,80.5,31.4,64.8,93
2024-06-29,28.3,83.9,28.5,72.9,85
2024-06-30,30.9,85.9,43.2,53.3,101
2024-07-01,28.6,84.0,92.4,71.8,81
2024-07-02,28.3,84.9,26.9,82.4,120
2024-07-03,27.6,85.5,181.3,76.7,131
2024-07-04,28.1,85.6,92.1,84.9,105
2024-07-05,27.7,86.2,114.5,80.1,89
2024-07-06,28.7,82.4,0.0,78.1,131
2024-07-07,29.0,83.7,0.0,73.7,106
2024-07-08,26.9,81.8,83.1,69.8,109
2024-07-09,26.2,89.9,5.6,63.4,103
2024-07-10,25.5,79.2,144.5,53.0,110
2024-07-11,28.3,90.7,79.9,81.5,124
2024-07-12,26.3,91.6,171.5,74.3,140
2024-07-13,25.0,85.8,68.8,58.5,110
2024-07-14,28.0,77.9,70.7,73.7,111
2024-07-15,30.5,85.8,0.0,58.0,135
2024-07-16,27.4,87.0,38.6,75.4,142
2024-07-17,28.4,83.8,97.0,81.9,140
2024-07-18,27.5,85.6,18.0,85.8,122
2024-07-19,27.2,92.9,22.0,85.5,115
2024-07-20,28.4,90.0,76.7,85.0,146
2024-07-21,26.9,84.5,14.3,78.7,104
2024-07-22,27.5,82.3,33.1,84.7,126
2024-07-23,27.5,86.9,0.0,81.8,116
2024-07-24,26.3,87.3,60.3,73.5,128
2024-07-25,28.3,89.7,106.3,80.4,148
2024-07-26,26.9,86.1,46.8,69.9,107
2024-07-27,26.2,89.8,98.5,67.3,129
2024-07-28,27.8,94.8,41.0,81.8,117
2024-07-29,26.0,90.9,56.9,68.3,103
2024-07-30,27.1,87.8,7.4,85.4,118
2024-07-31,27.1,87.4,32.9,77.2,99
2024-08-01,28.4,86.8,10.1,83.6,139
2024-08-02,27.7,92.1,42.2,79.2,122
2024-08-03,27.1,85.8,71.2,75.1,108
2024-08-04,28.1,88.2,71.0,75.4,114
2024-08-05,28.7,88.2,43.5,76.1,105
2024-08-06,27.7,86.2,28.4,82.1,132
2024-08-07,27.1,83.2,99.6,76.1,147
2024-08-08,25.5,89.1,80.7,64.9,142
2024-08-09,25.8,87.8,42.4,65.6,146
2024-08-10,26.7,89.7,80.9,73.9,130
2024-08-11,26.3,86.0,0.0,78.4,135
2024-08-12,26.9,92.1,163.6,77.7,135
2024-08-13,27.2,84.7,61.8,82.6,155
2024-08-14,27.7,93.7,14.3,81.1,131
2024-08-15,27.0,81.5,14.8,77.3,139
2024-08-16,27.7,89.1,64.2,85.6,115
2024-08-17,27.2,89.1,44.5,80.5,120
2024-08-18,24.8,84.6,67.5,40.9,123
2024-08-19,26.0,88.8,94.2,68.5,116
2024-08-20,27.0,91.7,47.4,84.3,162
2024-08-21,25.7,79.4,111.6,62.1,120
2024-08-22,27.9,88.9,20.7,83.9,140
2024-08-23,29.0,78.3,37.1,64.5,140
2024-08-24,28.6,83.6,41.1,75.2,130
2024-08-25,26.9,92.6,50.1,80.2,119
2024-08-26,29.0,84.8,0.0,77.3,140
2024-08-27,27.4,82.7,35.2,81.2,142
2024-08-28,26.8,86.0,18.6,73.9,149
2024-08-29,26.5,93.9,47.7,75.6,109
2024-08-30,26.9,80.2,21.6,71.5,110
2024-08-31,26.8,82.9,14.2,68.5,133
2024-09-01,27.5,91.7,34.1,70.6,141
2024-09-02,27.5,92.9,39.4,80.8,133
2024-09-03,27.3,86.0,0.0,76.3,112
2024-09-04,27.8,81.9,12.2,70.2,145
2024-09-05,28.7,93.5,4.1,68.5,160
2024-09-06,28.5,91.7,16.4,77.4,146
2024-09-07,25.5,88.4,0.0,54.3,138
2024-09-08,24.3,83.2,11.8,40.1,73
2024-09-09,28.5,85.5,0.0,77.4,104
2024-09-10,25.8,84.9,0.0,46.5,126
2024-09-11,27.2,86.3,30.4,65.1,101
2024-09-12,26.1,89.9,32.8,58.6,115
2024-09-13,25.4,87.6,0.0,55.9,110
2024-09-14,28.2,80.5,14.9,57.6,124
2024-09-15,28.6,88.8,26.0,74.3,124
2024-09-16,27.0,84.8,25.8,62.8,130
2024-09-17,24.6,85.8,0.0,38.8,151
2024-09-18,27.1,88.2,25.0,64.2,129
2024-09-19,28.3,78.9,0.0,59.9,118
2024-09-20,26.1,82.4,44.0,60.8,112
2024-09-21,28.1,80.4,18.0,62.0,123
2024-09-22,27.9,76.5,0.0,62.9,105
2024-09-23,28.7,82.9,4.8,64.6,122
2024-09-24,28.2,90.2,11.6,67.9,129
2024-09-25,26.9,74.8,10.4,66.2,156
2024-09-26,29.5,80.9,45.4,61.7,142
2024-09-27,27.9,83.0,36.8,72.3,141
2024-09-28,28.1,81.0,21.9,73.3,96
2024-09-29,27.1,79.9,9.8,59.0,91
2024-09-30,27.7,75.6,0.0,67.6,110
2024-10-01,27.2,80.7,0.0,54.5,82
2024-10-02,28.1,77.0,0.0,58.2,99
2024-10-03,30.4,71.8,0.0,39.4,94
2024-10-04,26.7,83.4,0.0,60.7,80
2024-10-05,26.5,82.4,0.0,55.5,88
2024-10-06,30.2,79.0,0.0,46.1,103
2024-10-07,28.2,79.4,0.0,57.7,85
2024-10-08,27.7,82.1,0.0,54.1,63
2024-10-09,29.8,78.9,0.0,41.2,99
2024-10-10,27.8,80.9,0.0,49.3,90
2024-10-11,30.7,76.3,0.0,25.1,92
2024-10-12,29.4,81.5,2.7,23.6,97
2024-10-13,28.0,77.6,0.0,5.0,85
2024-10-14,31.2,76.8,0.0,9.7,99
2024-10-15,27.9,71.3,0.0,6.5,105
2024-10-16,29.5,76.3,7.3,18.9,94
2024-10-17,29.0,72.0,0.0,17.6,83
2024-10-18,30.2,72.3,0.0,13.0,111
2024-10-19,30.5,71.3,0.0,10.1,127
2024-10-20,28.7,70.0,0.0,16.9,84
2024-10-21,27.8,80.7,0.0,18.7,87
2024-10-22,29.2,77.6,0.0,12.1,88
2024-10-23,27.9,79.2,7.5,16.8,93
2024-10-24,31.1,68.1,0.0,11.2,63
2024-10-25,28.8,72.4,0.0,25.0,100
2024-10-26,28.2,67.5,0.0,19.5,87
2024-10-27,28.8,69.4,0.0,11.3,53
2024-10-28,27.0,68.4,0.2,10.4,75
2024-10-29,27.4,75.8,0.0,24.0,72
2024-10-30,30.0,69.9,0.0,5.8,63
2024-10-31,27.7,74.8,0.0,14.9,70
2024-11-01,27.2,73.0,0.0,9.7,32
2024-11-02,29.1,78.8,0.0,19.6,34
2024-11-03,29.9,65.4,0.0,6.1,11
2024-11-04,29.3,74.8,0.0,16.8,21
2024-11-05,29.6,74.2,0.0,12.5,12
2024-11-06,27.5,66.6,0.0,6.2,27
2024-11-07,26.6,73.4,0.0,0.0,23
2024-11-08,30.1,70.8,0.0,0.0,19
2024-11-09,27.9,68.5,0.0,4.3,17
2024-11-10,27.9,66.1,6.2,10.4,20
2024-11-11,29.7,66.1,0.0,4.2,38
2024-11-12,28.7,75.5,0.0,7.1,24
2024-11-13,28.5,68.0,0.0,12.0,26
2024-11-14,30.5,70.4,0.0,11.3,18
2024-11-15,27.0,64.6,22.3,17.1,36
2024-11-16,28.8,64.3,0.0,20.7,30
2024-11-17,27.7,70.5,0.0,19.3,20
2024-11-18,27.9,61.6,0.0,13.8,19
2024-11-19,29.3,64.5,0.0,23.7,48
2024-11-20,28.0,65.8,0.0,19.8,7
2024-11-21,28.0,65.7,0.0,19.9,29
2024-11-22,28.5,64.4,0.0,27.1,18
2024-11-23,26.7,66.1,0.0,13.0,34
2024-11-24,26.1,66.9,0.0,19.2,14
2024-11-25,25.8,66.9,0.0,22.0,30
2024-11-26,24.6,60.7,0.0,8.2,16
2024-11-27,29.4,63.0,0.0,17.3,14
2024-11-28,25.6,68.1,0.0,11.7,3
2024-11-29,26.6,66.9,0.0,2.3,6
2024-11-30,26.4,58.8,0.0,6.5,10
2024-12-01,27.1,64.7,0.0,8.2,16
2024-12-02,27.6,56.3,0.0,9.5,20
2024-12-03,27.6,63.3,0.0,11.3,18
2024-12-04,25.9,69.6,0.0,4.7,30
2024-12-05,26.3,59.5,0.0,9.8,27
2024-12-06,26.8,59.7,0.0,3.6,31
2024-12-07,26.1,65.2,0.0,8.6,34
2024-12-08,28.3,56.9,0.0,5.8,41
2024-12-09,26.9,60.0,0.0,6.8,15
2024-12-10,27.1,64.1,0.0,6.7,44
2024-12-11,26.9,59.6,0.0,0.0,38
2024-12-12,27.4,60.8,0.0,0.5,32
2024-12-13,26.1,64.0,0.0,5.4,38
2024-12-14,24.3,62.7,0.0,0.0,15
2024-12-15,26.2,61.9,0.0,8.3,32
2024-12-16,24.9,59.6,0.0,8.5,43
2024-12-17,24.9,61.9,0.0,6.3,23
2024-12-18,26.2,59.9,0.0,0.5,26
2024-12-19,26.9,61.8,0.0,10.5,25
2024-12-20,25.3,58.2,0.0,13.1,11
2024-12-21,25.6,59.1,0.0,5.6,14
2024-12-22,27.2,56.1,0.0,7.0,14
2024-12-23,25.3,59.3,0.0,5.8,20
2024-12-24,28.1,56.5,0.0,7.1,18
2024-12-25,25.6,55.4,0.0,4.5,16
2024-12-26,22.8,60.1,0.3,4.9,20
2024-12-27,25.8,59.9,0.0,8.7,14
2024-12-28,25.3,61.9,0.0,14.5,20
2024-12-29,26.4,57.6,0.0,0.0,15
2024-12-30,25.6,60.5,0.0,4.7,18
2024-12-31,24.6,61.0,0.0,0.4,20
2025-01-01,23.3,60.5,0.0,11.4,7
2025-01-02,24.4,56.0,0.0,2.7,10
2025-01-03,23.6,59.4,0.0,0.0,17
2025-01-04,23.9,60.1,0.0,7.6,14
2025-01-05,25.3,58.8,0.0,12.1,18
2025-01-06,26.6,51.5,0.0,7.7,21
2025-01-07,25.0,59.3,0.0,5.9,23
2025-01-08,23.1,66.4,0.0,6.7,19
2025-01-09,25.0,57.4,0.0,10.7,17
2025-01-10,25.9,56.0,0.0,1.5,11
2025-01-11,23.7,59.8,0.0,4.6,17
2025-01-12,24.3,59.6,0.0,3.2,25
2025-01-13,24.5,62.6,0.0,0.3,18
2025-01-14,23.5,54.0,0.0,3.7,16
2025-01-15,25.2,60.9,0.0,9.4,18
2025-01-16,24.3,60.4,0.0,7.3,22
2025-01-17,25.0,57.8,0.0,7.6,17
2025-01-18,23.4,59.4,0.0,5.6,33
2025-01-19,23.9,61.8,0.0,7.1,12
2025-01-20,25.3,61.2,0.0,1.8,16
2025-01-21,24.0,54.1,0.0,3.8,12
2025-01-22,26.5,60.9,0.0,5.8,25
2025-01-23,24.0,57.8,0.0,6.1,21
2025-01-24,24.8,58.3,0.0,6.3,9
2025-01-25,25.7,58.3,0.0,4.4,23
2025-01-26,22.9,57.5,0.0,3.5,33
2025-01-27,22.5,62.2,0.0,17.6,25
2025-01-28,22.8,57.7,0.0,8.6,22
2025-01-29,26.2,54.1,0.0,6.7,22
2025-01-30,24.0,56.6,0.0,4.1,19
2025-01-31,27.8,58.6,0.0,3.2,13
2025-02-01,24.1,62.3,0.0,4.5,14
2025-02-02,25.0,60.1,0.0,6.2,11
2025-02-03,26.7,55.0,0.0,0.0,5
2025-02-04,27.3,66.7,0.0,0.0,15
2025-02-05,27.4,58.9,0.0,2.5,21
2025-02-06,26.4,62.5,0.0,5.8,14
2025-02-07,26.3,57.6,0.0,4.0,18
2025-02-08,25.8,60.0,0.0,10.9,21
2025-02-09,26.1,61.2,0.0,0.0,18
2025-02-10,24.6,62.6,0.0,2.0,9
2025-02-11,24.4,62.1,0.0,11.1,19
2025-02-12,25.5,61.6,0.0,5.5,20
2025-02-13,25.4,57.5,0.0,8.5,21
2025-02-14,25.1,56.7,0.0,13.2,13
2025-02-15,26.6,60.0,0.0,2.2,16
2025-02-16,27.0,62.2,0.0,4.6,11
2025-02-17,26.0,58.2,0.0,3.9,33
2025-02-18,27.8,62.8,0.0,0.0,14
2025-02-19,24.7,64.2,0.0,3.8,23
2025-02-20,25.9,56.0,0.0,8.5,14
2025-02-21,25.4,56.4,0.0,7.2,16
2025-02-22,24.1,58.9,0.0,7.5,18
2025-02-23,26.3,60.6,0.0,3.5,17
2025-02-24,26.4,57.8,0.0,2.4,7
2025-02-25,28.4,64.4,0.0,10.1,7
2025-02-26,27.4,61.3,0.0,3.0,8
2025-02-27,25.4,60.0,0.0,6.2,12
2025-02-28,28.9,54.9,0.0,5.7,11
2025-03-01,28.2,55.4,0.0,10.8,22
2025-03-02,27.5,61.1,0.0,8.9,5
2025-03-03,26.6,52.8,0.0,0.0,5
2025-03-04,25.8,63.9,0.0,0.2,15
2025-03-05,26.6,59.8,0.0,7.3,12
2025-03-06,28.4,71.8,0.0,4.7,17
2025-03-07,29.4,68.7,0.0,3.2,15
2025-03-08,29.0,60.0,0.0,9.1,5
2025-03-09,26.6,60.4,0.0,5.7,11
2025-03-10,26.0,64.5,0.0,5.2,13
2025-03-11,27.6,67.2,0.0,8.1,5
2025-03-12,25.4,55.7,0.0,3.5,10
2025-03-13,28.0,55.4,0.0,11.3,18
2025-03-14,27.5,59.7,0.0,1.8,20
2025-03-15,27.3,64.1,0.0,7.6,19
2025-03-16,26.0,64.1,0.0,10.7,10
2025-03-17,28.6,66.3,0.0,0.0,6
2025-03-18,27.5,58.6,0.0,3.6,23
2025-03-19,26.8,54.9,0.0,9.6,7
2025-03-20,24.9,66.2,0.0,9.6,11
2025-03-21,28.4,60.5,0.0,4.3,21
2025-03-22,30.6,56.6,0.0,2.1,15
2025-03-23,30.6,64.4,0.0,8.8,16
2025-03-24,28.1,66.8,0.0,9.7,6
2025-03-25,28.0,63.7,0.0,0.3,4
2025-03-26,29.3,62.7,0.0,0.2,18
2025-03-27,27.6,63.8,0.0,5.9,9
2025-03-28,29.2,63.2,0.0,7.5,4
2025-03-29,29.8,59.9,0.0,3.8,22
2025-03-30,30.4,62.3,0.0,7.7,14
2025-03-31,28.9,66.8,0.0,2.2,10
2025-04-01,28.8,66.2,0.0,0.0,11
2025-04-02,28.0,65.8,0.0,3.3,10
2025-04-03,28.1,61.9,0.0,5.3,27
2025-04-04,28.9,64.8,0.0,3.9,12
2025-04-05,29.6,58.0,0.0,0.4,10
2025-04-06,30.3,66.4,0.0,0.0,12
2025-04-07,28.3,70.9,0.0,2.9,5
2025-04-08,31.1,60.8,0.0,8.6,8
2025-04-09,29.1,64.2,0.0,10.0,15
2025-04-10,29.5,67.6,0.0,9.8,19
2025-04-11,28.7,71.1,0.0,1.7,6
2025-04-12,26.7,65.3,0.0,0.4,13
2025-04-13,30.8,64.7,0.0,7.0,28
2025-04-14,30.7,60.4,0.0,7.5,11
2025-04-15,29.5,67.9,0.0,6.6,4
2025-04-16,30.0,74.9,0.0,0.0,7
2025-04-17,30.7,69.0,0.0,1.5,10
2025-04-18,28.2,68.1,0.0,4.9,14
2025-04-19,29.6,69.6,0.0,6.9,8
2025-04-20,31.2,68.6,0.0,8.1,16
2025-04-21,28.8,66.0,0.0,5.6,5
2025-04-22,30.8,72.0,0.0,6.3,1
2025-04-23,28.9,70.1,0.0,5.3,8
2025-04-24,31.1,69.5,0.0,7.7,15
2025-04-25,30.5,66.1,0.0,6.3,12
2025-04-26,28.7,74.2,0.0,5.3,7
2025-04-27,32.0,72.0,0.0,3.9,3
2025-04-28,29.8,67.8,0.0,5.3,9
2025-04-29,29.7,73.4,0.0,6.9,21
2025-04-30,31.0,68.2,0.0,6.1,16
2025-05-01,32.1,67.3,12.0,10.1,21
2025-05-02,29.6,67.5,0.0,17.8,10
2025-05-03,30.9,64.0,0.0,10.4,4
2025-05-04,31.4,72.0,22.5,15.4,17
2025-05-05,31.7,64.0,0.0,15.8,15
2025-05-06,31.1,66.2,0.0,10.1,11
2025-05-07,30.5,63.3,0.0,10.6,7
2025-05-08,30.0,70.4,0.0,24.0,12
2025-05-09,31.1,70.2,0.0,20.3,11
2025-05-10,29.7,69.9,0.0,18.2,17
2025-05-11,27.5,67.8,0.0,22.0,20
2025-05-12,31.5,67.7,0.0,12.7,14
2025-05-13,32.0,73.7,0.0,14.1,13
2025-05-14,28.1,70.5,0.0,30.3,15
2025-05-15,29.7,73.9,0.0,23.7,14
2025-05-16,31.6,70.0,0.0,13.2,12
2025-05-17,33.3,74.1,0.0,7.4,11
2025-05-18,30.9,78.3,0.0,0.0,4
2025-05-19,29.9,76.1,0.0,10.7,8
2025-05-20,30.6,73.0,5.6,11.4,16
2025-05-21,32.4,75.7,0.0,4.5,12
2025-05-22,30.0,74.2,0.0,12.6,17
2025-05-23,29.8,75.4,0.0,9.8,29
2025-05-24,30.1,74.5,0.0,8.6,23
2025-05-25,29.5,75.3,0.0,12.1,29
2025-05-26,30.7,76.9,0.0,6.4,24
2025-05-27,32.4,72.9,0.0,5.8,18
2025-05-28,30.8,73.1,0.0,9.3,18
2025-05-29,30.1,72.0,0.0,7.3,44
2025-05-30,30.0,71.5,0.0,12.0,25
2025-05-31,28.4,73.1,0.0,18.0,20
2025-06-01,31.3,78.2,12.1,11.9,50
2025-06-02,30.1,74.7,18.6,19.2,47
2025-06-03,29.9,79.9,23.8,27.6,38
2025-06-04,33.9,78.5,0.0,10.8,55
2025-06-05,30.4,71.7,64.9,33.5,44
2025-06-06,29.0,81.1,22.0,58.0,46
2025-06-07,29.4,81.9,0.0,55.7,15
2025-06-08,31.2,75.9,0.0,28.7,13
2025-06-09,29.9,81.2,6.1,44.2,42
2025-06-10,27.9,77.0,0.0,58.0,31
2025-06-11,30.6,80.7,27.3,46.9,26
2025-06-12,28.6,76.3,0.0,55.8,42
2025-06-13,31.6,74.8,5.4,25.7,35
2025-06-14,30.6,80.1,0.0,48.3,20
2025-06-15,28.6,81.4,4.1,67.1,41
2025-06-16,30.6,80.8,14.4,47.1,46
2025-06-17,29.1,78.4,55.8,55.9,31
2025-06-18,29.9,81.5,5.3,55.9,32
2025-06-19,29.4,84.2,19.8,52.7,37
2025-06-20,27.7,83.4,42.3,69.0,44
2025-06-21,27.8,84.6,18.4,67.2,45
2025-06-22,29.7,82.0,0.0,50.4,27
2025-06-23,28.0,88.8,32.6,69.1,42
2025-06-24,27.9,80.7,59.3,70.9,61
2025-06-25,27.2,86.6,0.0,67.9,26
2025-06-26,28.8,89.1,76.8,71.9,80
2025-06-27,30.7,86.8,0.0,48.4,89
2025-06-28,26.9,84.5,33.9,72.5,97
2025-06-29,28.2,83.5,16.3,71.2,68
2025-06-30,29.8,89.1,42.5,57.8,76
2025-07-01,28.0,80.6,31.7,70.4,99
2025-07-02,28.6,82.3,2.5,75.9,96
2025-07-03,26.7,84.4,15.8,67.3,100
2025-07-04,28.5,90.2,42.2,82.6,52
2025-07-05,27.7,87.3,15.2,77.0,91
2025-07-06,29.1,82.7,94.9,72.6,127
2025-07-07,29.3,85.1,28.1,70.4,101
2025-07-08,30.9,84.2,0.0,50.9,93
2025-07-09,28.5,84.0,36.5,73.7,111
2025-07-10,28.1,90.0,11.4,75.2,104
2025-07-11,27.9,81.9,21.7,75.4,120
2025-07-12,27.2,92.4,79.6,72.5,100
2025-07-13,28.0,89.8,10.7,73.6,74
2025-07-14,27.2,90.8,0.0,70.4,119
2025-07-15,27.7,85.5,18.3,83.0,114
2025-07-16,29.0,86.7,89.7,76.1,120
2025-07-17,26.2,82.3,75.3,66.7,123
2025-07-18,28.7,85.6,30.8,71.8,96
2025-07-19,28.9,89.3,8.9,78.6,128
2025-07-20,27.1,92.2,79.5,76.1,119
2025-07-21,24.7,83.9,83.5,48.1,113
2025-07-22,26.5,86.6,6.7,67.1,113
2025-07-23,28.7,87.5,44.0,78.1,121
2025-07-24,27.1,83.1,14.8,72.5,120
2025-07-25,25.9,90.1,98.1,63.0,157
2025-07-26,26.5,85.5,82.0,74.4,122
2025-07-27,28.1,87.3,49.8,74.3,131
2025-07-28,27.8,86.4,39.7,82.5,113
2025-07-29,26.8,85.2,104.5,78.0,98
2025-07-30,26.7,88.0,0.0,71.4,121
