Date,Max_Temperature_C,Mean_Humidity_Pct,Daily_Rain_mm
2025-06-29,28.9,84,18.1
2025-06-30,29.1,84,22.2
2025-07-01,28.8,86,34.3
2025-07-02,28.7,88,40.8
2025-07-03,28.2,87,26.3
2025-07-04,28.0,85,20.2
2025-07-05,27.5,86,37.9
2025-07-06,27.5,87,31.3
2025-07-07,28.5,85,7.6
2025-07-08,28.6,83,3.7
2025-07-09,27.5,87,15.4
2025-07-10,29.0,85,6.5
2025-07-11,28.0,86,6.1
2025-07-12,29.3,85,4.9
2025-07-13,28.5,86,14.7
2025-07-14,27.5,90,51.0
2025-07-15,27.6,87,15.8
2025-07-16,29.1,85,7.9
2025-07-17,29.3,85,4.1
2025-07-18,29.5,83,2.7
2025-07-19,28.3,85,6.3
2025-07-20,28.0,88,12.3
2025-07-21,28.0,89,17.7
2025-07-22,28.0,88,18.4
2025-07-23,28.0,87,18.6
2025-07-24,27.4,87,14.9
2025-07-25,27.1,89,40.3
2025-07-26,28.0,86,17.4
2025-07-27,28.1,83,10.5
2025-07-28,28.3,82,8.8
2025-07-29,27.5,84,8.6
2025-07-30,27.2,87,7.8
2025-07-31,27.6,85,3.9
2025-08-01,28.4,83,4.1
2025-08-02,28.3,86,8.7
2025-08-03,28.1,86,4.0
2025-08-04,28.6,85,3.5
2025-08-05,28.9,84,4.3
2025-08-06,29.2,84,1.2
2025-08-07,27.9,87,3.2
2025-08-08,28.1,86,2.9
2025-08-09,28.5,86,1.6
2025-08-10,28.1,86,3.2
2025-08-11,28.2,84,4.3
2025-08-12,28.6,83,5.0
2025-08-13,28.2,87,15.4
2025-08-14,27.2,89,38.9
2025-08-15,27.2,89,35.8
2025-08-16,26.5,92,34.2
2025-08-17,28.0,88,16.3
2025-08-18,26.0,92,127.0
2025-08-19,26.2,91,136.5
2025-08-20,26.5,89,61.5
2025-08-21,28.0,85,26.0
2025-08-22,28.2,81,4.5
2025-08-23,28.3,81,10.4
2025-08-24,28.5,82,6.7
2025-08-25,26.8,87,23.2
2025-08-26,27.8,85,14.9
2025-08-27,28.4,85,7.6
2025-08-28,28.3,88,16.3
2025-08-29,28.0,88,7.5
2025-08-30,28.4,86,2.8
2025-08-31,27.6,86,10.0
2025-09-01,27.8,85,6.7
2025-09-02,28.2,86,5.7
2025-09-03,28.7,83,4.8
2025-09-04,26.1,88,17.2
2025-09-05,27.4,89,18.2
2025-09-06,26.5,87,24.9
2025-09-07,28.1,84,9.2
2025-09-08,27.8,86,5.5
2025-09-09,28.9,87,0.7
2025-09-10,29.5,84,0.3
2025-09-11,28.9,82,1.5
2025-09-12,29.3,82,1.2
2025-09-13,28.6,88,12.7
2025-09-14,29.0,87,12.2
2025-09-15,27.1,90,65.5
2025-09-16,27.8,90,5.2
2025-09-17,28.2,90,25.7
2025-09-18,27.8,90,10.4
2025-09-19,28.2,90,8.2
2025-09-20,29.0,88,12.3
2025-09-21,28.6,90,15.7
2025-09-22,28.3,90,17.0
2025-09-23,28.7,86,10.7
2025-09-24,28.6,82,2.5
2025-09-25,28.1,85,3.1
2025-09-26,29.1,86,3.0
2025-09-27,28.2,86,14.1
2025-09-28,26.5,90,125.7
2025-09-29,28.3,79,15.8
2025-09-30,27.5,85,11.2
2025-10-01,28.5,87,12.0
2025-10-02,27.9,88,4.1
2025-10-03,28.6,86,2.4
2025-10-04,28.8,86,3.1
2025-10-05,28.1,85,0.7
2025-10-06,28.4,84,1.1
2025-10-07,28.9,86,2.1
2025-10-08,29.4,85,0.3
2025-10-09,31.6,77,0.0
2025-10-10,33.0,66,0.1
2025-10-11,33.8,63,0.1
2025-10-12,34.8,59,0.1
2025-10-13,34.5,56,0.0
2025-10-14,35.2,55,0.0
2025-10-15,34.9,57,1.5
2025-10-16,35.0,69,6.2
2025-10-17,36.0,63,0.1
2025-10-18,35.7,59,1.1
2025-10-19,35.2,61,0.5
2025-10-20,35.0,60,0.2
2025-10-21,34.3,62,5.9
2025-10-22,33.9,74,4.8
2025-10-23,34.5,71,6.1
2025-10-24,33.0,72,8.7
2025-10-25,30.1,84,13.8
2025-10-26,26.8,92,34.3
2025-10-27,30.4,88,13.3
2025-10-28,31.7,77,0.4
2025-10-29,30.9,79,0.1
2025-10-30,28.6,83,11.5
2025-10-31,29.1,83,8.6
2025-11-01,28.4,88,3.1
2025-11-02,27.6,89,4.2
2025-11-03,28.6,88,2.5
2025-11-04,28.1,87,1.6
2025-11-05,28.5,82,0.1
2025-11-06,29.1,82,0.6
2025-11-07,31.4,74,0.0
2025-11-08,33.3,58,0.0
2025-11-09,31.4,57,0.0
2025-11-10,32.2,58,0.0
2025-11-11,32.0,59,0.0
2025-11-12,32.8,46,0.0
2025-11-13,33.3,46,0.0
2025-11-14,33.1,49,0.0
2025-11-15,33.2,47,0.0
2025-11-16,33.1,43,0.0
2025-11-17,32.4,44,0.0
2025-11-18,32.2,45,0.0
2025-11-19,32.8,45,0.0
2025-11-20,32.9,49,0.0
2025-11-21,33.8,51,0.0
2025-11-22,33.2,55,0.0
2025-11-23,32.7,61,0.0
2025-11-24,32.8,64,0.0
2025-11-25,33.0,66,0.0
2025-11-26,32.6,67,0.0
2025-11-27,33.7,62,0.0
2025-11-28,33.2,59,0.0
2025-11-29,32.9,49,0.0
2025-11-30,32.0,49,0.0
2025-12-01,32.5,49,0.0
2025-12-02,32.2,54,0.0
2025-12-03,33.3,49,0.0
2025-12-04,33.7,47,0.0
2025-12-05,34.1,48,0.0
2025-12-06,33.0,49,0.0
2025-12-07,33.5,46,0.0
2025-12-08,33.7,50,0.0
2025-12-09,33.1,34,0.0
2025-12-10,33.2,34,0.0
2025-12-11,33.0,36,0.0
2025-12-12,32.3,42,0.0
2025-12-13,33.0,46,0.0
2025-12-14,32.4,43,0.0
2025-12-15,32.5,42,0.0
2025-12-16,32.8,42,0.0
2025-12-17,33.1,47,0.0
2025-12-18,33.1,45,0.0
2025-12-19,33.2,42,0.0
2025-12-20,33.1,39,0.0
2025-12-21,32.4,39,0.0
2025-12-22,31.6,40,0.0
2025-12-23,32.3,45,0.0
2025-12-24,32.2,44,0.0
2025-12-25,31.5,48,0.0
2025-12-26,31.3,48,0.0
2025-12-27,32.0,48,0.0
2025-12-28,31.5,48,0.0
2025-12-29,31.2,50,0.0
2025-12-30,29.4,63,0.0
2025-12-31,28.8,72,0.0
