Date,Max_Temperature_C,Mean_Humidity_Pct,Daily_Rain_mm,Region,Latitude,Longitude,Cluster_ID,Cluster_Zone,Rainfall_Lag_21,Month,PM25_Index
2022-11-10,32.9,59.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,5.1,11,26.23931705549227
2022-11-11,33.5,53.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,1.3,11,20.881343486142892
2022-11-12,33.5,55.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,11,16.70712992371263
2022-11-13,33.3,55.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,11,19.234651726954105
2022-11-14,33.0,64.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,11,16.224340133523597
2022-11-15,32.0,67.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,11,31.493596406492337
2022-11-16,32.7,61.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,11,25.04114543042808
2022-11-17,32.8,55.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,11,22.63372721174011
2022-11-18,32.2,46.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,11,30.526049540826886
2022-11-19,31.9,45.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,11,34.38651982093037
2022-11-20,30.7,47.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,11,49.8326563277164
2022-11-21,30.3,49.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,11,34.07391623551726
2022-11-22,31.3,54.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,11,41.76357188316927
2022-11-23,31.9,52.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,11,37.43217447174204
2022-11-24,31.8,57.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,11,29.237869636449823
2022-11-25,32.4,61.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,11,30.749513106263496
2022-11-26,32.6,65.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,11,26.31183375331192
2022-11-27,31.1,67.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,11,38.02844290209369
2022-11-28,30.7,66.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,11,46.912321733689424
2022-11-29,30.3,69.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,11,44.66136449648989
2022-11-30,32.6,64.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,11,31.143041866167206
2022-12-01,33.0,59.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,12,24.181786733560124
2022-12-02,32.5,59.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,12,21.74638334204499
2022-12-03,31.5,60.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,12,33.790992280631286
2022-12-04,32.8,63.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,12,33.499707440986256
2022-12-05,32.2,67.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,12,23.230827383718413
2022-12-06,32.7,67.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,12,22.757886492449842
2022-12-07,32.5,66.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,12,29.798005347837005
2022-12-08,31.7,62.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,12,28.77672607576369
2022-12-09,30.8,49.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,12,34.837382764423936
2022-12-10,31.9,55.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,12,30.44867375802579
2022-12-11,31.4,55.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,12,28.57191297904926
2022-12-12,32.4,61.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,12,24.862724102251498
2022-12-13,32.9,65.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,12,30.41713958393655
2022-12-14,32.6,64.0,0.2,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.2,12,22.063151088845174
2022-12-15,32.1,69.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.2,12,23.44397266085914
2022-12-16,33.8,67.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.2,12,18.649875102330544
2022-12-17,34.0,66.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.2,12,24.326444179215898
2022-12-18,33.8,61.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.2,12,20.815390960015566
2022-12-19,31.8,57.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.2,12,30.810427942755233
2022-12-20,30.9,55.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.2,12,38.45512732091137
2022-12-21,31.5,60.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.2,12,26.10479616903507
2022-12-22,31.5,65.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.2,12,37.30686160220849
2022-12-23,30.0,60.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.2,12,45.25050849035155
2022-12-24,29.3,50.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.2,12,45.25345762952139
2022-12-25,28.0,64.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.2,12,59.69628922564875
2022-12-26,28.5,71.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.2,12,46.19585283856814
2022-12-27,30.1,67.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.2,12,48.4062116329345
2022-12-28,30.7,67.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.2,12,40.13913499464293
2022-12-29,31.1,66.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.2,12,35.417237050609124
2022-12-30,31.0,64.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.2,12,37.56729848982511
2022-12-31,29.9,63.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.2,12,43.3636761709453
2023-01-01,27.8,65.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.2,1,61.901414482088576
2023-01-02,29.6,68.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.2,1,40.21660436264493
2023-01-03,29.6,67.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.2,1,41.787403804267
2023-01-04,29.1,69.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,1,53.61484779369572
2023-01-05,30.3,69.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,1,38.65565865741403
2023-01-06,32.1,63.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,1,35.93599871999128
2023-01-07,32.5,61.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,1,37.66384658171021
2023-01-08,31.9,58.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,1,30.557691531958508
2023-01-09,31.2,50.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,1,39.940144966209864
2023-01-10,31.6,49.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,1,28.498205259967367
2023-01-11,29.9,58.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,1,47.67366649033905
2023-01-12,28.6,70.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,1,52.2637865966005
2023-01-13,27.0,74.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,1,62.69852474413441
2023-01-14,26.5,63.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,1,59.93880630648969
2023-01-15,26.3,67.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,1,55.99458292216412
2023-01-16,26.2,74.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,1,67.3829269904142
2023-01-17,27.5,73.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,1,47.182984237602724
2023-01-18,29.7,70.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,1,43.44658087212066
2023-01-19,28.5,70.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,1,56.539242665433186
2023-01-20,28.0,71.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,1,55.626155346031844
2023-01-21,27.7,68.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,1,66.10837989061574
2023-01-22,27.4,59.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,1,63.19221242957555
2023-01-23,26.2,54.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,1,61.59717472503879
2023-01-24,26.0,56.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,1,66.13656689925719
2023-01-25,27.0,53.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,1,60.09647982061116
2023-01-26,27.7,56.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,1,48.455782849936035
2023-01-27,33.0,64.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,1,21.63133875091157
2023-01-28,31.3,73.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,1,33.16286213176736
2023-01-29,26.4,87.0,1.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,1.0,1,53.55223081905366
2023-01-30,28.5,77.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,1.0,1,52.07080067459155
2023-01-31,30.9,63.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,1.0,1,36.98797411006814
2023-02-01,34.0,51.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,1.0,2,12.302197160108797
2023-02-02,34.4,50.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,1.0,2,20.42106432638667
2023-02-03,32.7,52.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,1.0,2,31.612697056788114
2023-02-04,32.1,54.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,1.0,2,32.56850572765777
2023-02-05,31.4,60.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,1.0,2,33.779659123955156
2023-02-06,29.9,64.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,1.0,2,46.85721075875928
2023-02-07,31.8,59.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,1.0,2,36.534435135716784
2023-02-08,31.6,58.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,1.0,2,35.803684515265104
2023-02-09,34.2,51.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,1.0,2,15.410272081159512
2023-02-10,32.0,55.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,1.0,2,33.3830038275559
2023-02-11,32.2,49.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,1.0,2,36.84406992079405
2023-02-12,33.2,44.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,1.0,2,22.216854706941334
2023-02-13,34.3,37.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,1.0,2,29.456363362328837
2023-02-14,33.5,40.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,1.0,2,20.87184533007308
2023-02-15,33.6,43.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,1.0,2,23.09536840003401
2023-02-16,35.4,35.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,1.0,2,9.37090535330166
2023-02-17,34.7,35.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,1.0,2,17.81635417960129
2023-02-18,35.4,34.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,1.0,2,5.0
2023-02-19,36.1,41.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,2,6.036457672583053
2023-02-20,31.4,61.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,2,29.93939399825717
2023-02-21,32.5,62.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,2,29.843358406128118
2023-02-22,30.5,66.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,2,45.47223687754454
2023-02-23,33.3,49.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,2,27.863364268906103
2023-02-24,34.7,42.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,2,5.0
2023-02-25,34.3,38.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,2,29.177014931306083
2023-02-26,35.3,39.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,2,14.776399703104358
2023-02-27,35.3,40.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,2,9.417504297535015
2023-02-28,33.7,48.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,2,23.152306261621355
2023-03-01,33.2,51.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,3,15.880949112513463
2023-03-02,35.6,45.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,3,11.665756415242182
2023-03-03,34.2,54.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,3,15.989583336710378
2023-03-04,34.7,60.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,3,11.962638561898464
2023-03-05,36.7,54.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,3,12.978190036549886
2023-03-06,36.8,41.0,0.1,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.1,3,11.568604321224578
2023-03-07,36.5,44.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.1,3,7.836643551301736
2023-03-08,35.7,47.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.1,3,15.72918235107692
2023-03-09,37.0,32.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.1,3,17.92649718258169
2023-03-10,35.7,30.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.1,3,17.57441798038186
2023-03-11,37.3,37.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.1,3,19.09962626317617
2023-03-12,38.2,38.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.1,3,16.621701050074343
2023-03-13,37.8,48.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.1,3,12.336372508915483
2023-03-14,37.0,61.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.1,3,19.198319322155946
2023-03-15,35.2,58.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.1,3,8.212412300790325
2023-03-16,32.8,65.0,13.3,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,13.4,3,10.496643087437599
2023-03-17,31.1,74.0,0.7,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,14.1,3,10.178999642883777
2023-03-18,31.3,77.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,14.1,3,20.40028029569655
2023-03-19,30.3,72.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,14.1,3,19.71394257070038
2023-03-20,30.0,65.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,14.1,3,17.436526185224974
2023-03-21,29.5,70.0,0.7,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,14.8,3,20.359649326058985
2023-03-22,30.5,70.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,14.8,3,10.603586087940059
2023-03-23,30.6,71.0,0.4,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,15.200000000000001,3,16.742975599304902
2023-03-24,30.7,73.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,15.200000000000001,3,14.37412785808418
2023-03-25,30.2,67.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,15.200000000000001,3,19.23441051942457
2023-03-26,30.0,67.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,15.200000000000001,3,14.423878837239013
2023-03-27,30.3,74.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,15.100000000000001,3,13.075285557949595
2023-03-28,30.4,76.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,15.100000000000001,3,17.70454259280495
2023-03-29,30.4,77.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,15.100000000000001,3,19.380845835956166
2023-03-30,30.0,73.0,0.2,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,15.3,3,11.65827402576599
2023-03-31,29.9,73.0,0.4,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,15.700000000000001,3,14.69462164323812
2023-04-01,30.5,73.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,15.700000000000001,4,9.707796831791736
2023-04-02,30.5,75.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,15.700000000000001,4,5.0
2023-04-03,30.6,75.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,15.700000000000001,4,16.002298157068644
2023-04-04,31.3,78.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,15.700000000000001,4,18.04452678127316
2023-04-05,31.5,80.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,15.700000000000001,4,16.310334045433628
2023-04-06,33.5,70.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,2.4,4,5.252191411228164
2023-04-07,34.6,53.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,1.7,4,13.245752849617627
2023-04-08,35.5,54.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,1.7,4,5.0
2023-04-09,36.3,56.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,1.7,4,21.848505538270924
2023-04-10,36.4,59.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,1.7,4,9.56972708940957
2023-04-11,35.4,60.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,1.0,4,21.27701804729948
2023-04-12,36.2,53.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,1.0,4,19.72934821842073
2023-04-13,35.7,49.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.6000000000000001,4,10.497048237319692
2023-04-14,35.7,58.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.6000000000000001,4,9.336075243661275
2023-04-15,35.7,61.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.6000000000000001,4,16.75185108193169
2023-04-16,34.5,70.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.6000000000000001,4,10.778379814084644
2023-04-17,34.5,70.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.6000000000000001,4,15.512423210791038
2023-04-18,37.7,49.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.6000000000000001,4,12.585862045965408
2023-04-19,37.0,45.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.6000000000000001,4,6.0942079276718335
2023-04-20,35.4,60.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.4,4,5.0
2023-04-21,32.8,71.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,4,16.133421242472984
2023-04-22,32.1,77.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,4,12.192211268346874
2023-04-23,32.0,74.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,4,12.234550915429338
2023-04-24,32.8,77.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,4,18.479319195468925
2023-04-25,33.2,77.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,4,20.867211383162225
2023-04-26,31.9,73.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,4,13.637276393190954
2023-04-27,32.4,71.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,4,13.297006465450693
2023-04-28,32.4,72.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.0,4,17.500715165569417
2023-04-29,32.1,69.0,0.4,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.4,4,8.215322151502123
2023-04-30,32.0,70.0,0.5,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,0.9,4,16.115765273738486
2023-05-01,32.1,67.0,2.1,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,3.0,5,17.75942985911077
2023-05-02,32.0,66.0,0.7,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,3.7,5,18.401151042088145
2023-05-03,32.3,66.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,3.7,5,5.316236487487675
2023-05-04,32.1,72.0,0.5,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,4.2,5,11.193223650955296
2023-05-05,32.8,73.0,0.4,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,4.6,5,10.608683735882668
2023-05-06,32.4,75.0,0.1,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,4.7,5,15.499434772046065
2023-05-07,30.5,78.0,8.2,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,12.899999999999999,5,17.40372289883992
2023-05-08,32.7,72.0,0.5,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,13.399999999999999,5,22.483552037229906
2023-05-09,33.5,73.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,13.399999999999999,5,12.525172598159635
2023-05-10,34.5,77.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,13.399999999999999,5,12.51213750845393
2023-05-11,35.0,77.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,13.399999999999999,5,20.748360094393735
2023-05-12,34.5,78.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,13.399999999999999,5,16.482884692651524
2023-05-13,33.8,75.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,13.399999999999999,5,21.33825755593987
2023-05-14,33.7,74.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,13.399999999999999,5,16.44364001504918
2023-05-15,33.7,72.0,0.5,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,13.899999999999999,5,9.214416906433645
2023-05-16,34.1,69.0,0.3,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,14.2,5,8.334358226110968
2023-05-17,33.9,70.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,14.2,5,7.242438754705355
2023-05-18,33.7,74.0,0.1,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,14.299999999999999,5,18.310259173792367
2023-05-19,34.0,76.0,0.2,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,14.499999999999998,5,20.94298411543504
2023-05-20,33.1,73.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,14.099999999999998,5,24.246810706931903
2023-05-21,33.4,70.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,13.599999999999998,5,19.215526661616202
2023-05-22,33.5,73.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,11.499999999999998,5,20.814192887674928
2023-05-23,34.0,75.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,10.799999999999999,5,12.099918336731577
2023-05-24,33.8,72.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,10.799999999999999,5,9.217920916280717
2023-05-25,33.7,63.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,10.299999999999999,5,19.250396662087766
2023-05-26,33.2,63.0,2.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,11.899999999999999,5,17.088403761197004
2023-05-27,34.2,60.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,11.799999999999999,5,15.537221871704462
2023-05-28,34.3,64.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,3.6,5,16.93685740316495
2023-05-29,34.1,73.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,3.1,5,16.61592741229103
2023-05-30,34.3,77.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,3.1,5,21.41908429926781
2023-05-31,35.0,76.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,3.1,5,21.47492792408478
2023-06-01,34.0,78.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,3.1,6,17.721101761701735
2023-06-02,33.9,70.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,3.1,6,19.22901436281464
2023-06-03,35.0,65.0,0.1,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,3.2,6,17.57031276212388
2023-06-04,34.1,68.0,0.8,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,4.0,6,12.694151339826906
2023-06-05,33.7,69.0,0.4,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,3.9000000000000004,6,18.7828233745657
2023-06-06,34.3,67.0,0.1,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,3.7,6,8.027524655703692
2023-06-07,34.0,67.0,0.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,3.7,6,20.269457761479416
2023-06-08,34.5,66.0,0.8,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,4.4,6,9.027385301169826
2023-06-09,33.5,74.0,4.0,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,8.2,6,16.429016433973665
2023-06-10,33.7,72.0,3.6,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,11.8,6,10.774230207869206
2023-06-11,33.2,71.0,3.8,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,15.6,6,17.766944915372132
2023-06-12,32.7,76.0,5.3,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,20.9,6,14.830373870360456
2023-06-13,31.5,78.0,5.6,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,26.5,6,7.026220209183338
2023-06-14,30.7,77.0,2.8,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,29.3,6,17.103498155092396
2023-06-15,32.4,72.0,2.8,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,32.1,6,12.110396115836448
2023-06-16,31.8,73.0,4.6,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,34.7,6,19.405733604066846
2023-06-17,31.9,77.0,6.6,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,41.3,6,15.006628443672037
2023-06-18,31.6,77.0,4.6,Chembur,19.0622,72.8984,1,Urban Heat Island Risk,45.9,6,16.97710492694019
